7.64	1.55207	-0.752997
7.65	1.54452	-0.757924
7.66	1.53691	-0.762885
7.67	1.52926	-0.76788
7.68	1.52156	-0.772912
7.69	1.5138	-0.777982
7.7	1.506	-0.783092
7.71	1.49814	-0.788243
7.72	1.49023	-0.793437
7.73	1.48227	-0.798676
7.74	1.47426	-0.803961
7.75	1.46619	-0.809294
7.76	1.45807	-0.814676
7.77	1.4499	-0.82011
7.78	1.44167	-0.825596
7.79	1.43339	-0.831137
7.8	1.42505	-0.836734
7.81	1.41665	-0.842389
7.82	1.4082	-0.848104
7.83	1.39969	-0.85388
7.84	1.39112	-0.859719
7.85	1.38249	-0.865622
7.86	1.37381	-0.871592
7.87	1.36506	-0.877631
7.88	1.35625	-0.883739
7.89	1.34739	-0.88992
7.9	1.33846	-0.896174
7.91	1.32946	-0.902504
7.92	1.32041	-0.908911
7.93	1.31128	-0.915398
7.94	1.3021	-0.921965
7.95	1.29284	-0.928616
7.96	1.28352	-0.935353
7.97	1.27414	-0.942176
7.98	1.26468	-0.949089
7.99	1.25516	-0.956092
8	1.24556	-0.963189
8.01	1.23589	-0.970382
8.02	1.22615	-0.977672
8.03	1.21634	-0.985061
8.04	1.20645	-0.992553
8.05	1.19649	-1.00015
8.06	1.18645	-1.00785
8.07	1.17633	-1.01566
8.08	1.16613	-1.02358
8.09	1.15586	-1.03162
8.1	1.1455	-1.03977
8.11	1.13506	-1.04804
8.12	1.12454	-1.05643
8.13	1.11393	-1.06494
8.14	1.10324	-1.07358
8.15	1.09246	-1.08234
8.16	1.08159	-1.09124
8.17	1.07063	-1.10027
8.18	1.05959	-1.10943
8.19	1.04845	-1.11874
8.2	1.03721	-1.12818
8.21	1.02588	-1.13777
8.22	1.01446	-1.14751
8.23	1.00293	-1.15739
8.24	0.991307	-1.16743
8.25	0.979582	-1.17762
8.26	0.967754	-1.18798
8.27	0.955822	-1.19849
8.28	0.943784	-1.20916
8.29	0.931638	-1.22001
8.3	0.919383	-1.23102
8.31	0.907017	-1.24221
8.32	0.894538	-1.25357
8.33	0.881945	-1.26511
8.34	0.869235	-1.27683
8.35	0.856408	-1.28873
8.36	0.84346	-1.30083
8.37	0.830391	-1.31311
8.38	0.817197	-1.32559
8.39	0.803878	-1.33826
8.4	0.790431	-1.35114
8.41	0.776855	-1.36421
8.42	0.763146	-1.37749
8.43	0.749304	-1.39098
8.44	0.735326	-1.40468
8.45	0.72121	-1.41859
8.46	0.706953	-1.43272
8.47	0.692555	-1.44707
8.48	0.678011	-1.46163
8.49	0.663321	-1.47642
8.5	0.648482	-1.49144
8.51	0.633492	-1.50668
8.52	0.618348	-1.52215
8.53	0.603048	-1.53785
8.54	0.58759	-1.55378
8.55	0.571972	-1.56995
8.56	0.55619	-1.58635
8.57	0.540244	-1.60298
8.58	0.52413	-1.61985
8.59	0.507846	-1.63696
8.6	0.49139	-1.65431
8.61	0.474759	-1.67189
8.62	0.457951	-1.6897
8.63	0.440964	-1.70775
8.64	0.423796	-1.72603
8.65	0.406443	-1.74455
8.66	0.388904	-1.76329
8.67	0.371176	-1.78226
8.68	0.353258	-1.80145
8.69	0.335147	-1.82085
8.7	0.31684	-1.84047
8.71	0.298337	-1.8603
8.72	0.279634	-1.88033
8.73	0.260729	-1.90056
8.74	0.241622	-1.92097
8.75	0.222309	-1.94156
8.76	0.20279	-1.96233
8.77	0.183062	-1.98325
8.78	0.163124	-2.00432
8.79	0.142975	-2.02553
8.8	0.122613	-2.04686
8.81	0.102038	-2.0683
8.82	0.0812473	-2.08983
8.83	0.060241	-2.11144
8.84	0.0390183	-2.1331
8.85	0.0175788	-2.15481
8.86	-0.00407786	-2.17653
8.87	-0.0259518	-2.19825
8.88	-0.0480427	-2.21994
8.89	-0.0703503	-2.24157
8.9	-0.0928739	-2.26313
8.91	-0.115613	-2.28458
8.92	-0.138565	-2.30589
8.93	-0.16173	-2.32703
8.94	-0.185105	-2.34797
8.95	-0.208688	-2.36867
8.96	-0.232477	-2.38909
8.97	-0.256469	-2.4092
8.98	-0.28066	-2.42896
8.99	-0.305047	-2.44833
9	-0.329625	-2.46726
9.01	-0.354391	-2.4857
9.02	-0.379338	-2.50362
9.03	-0.404461	-2.52097
9.04	-0.429755	-2.53769
9.05	-0.455213	-2.55374
9.06	-0.480827	-2.56906
9.07	-0.506591	-2.5836
9.08	-0.532497	-2.59732
9.09	-0.558535	-2.61015
9.1	-0.584697	-2.62205
9.11	-0.610972	-2.63295
9.12	-0.637352	-2.64281
9.13	-0.663825	-2.65157
9.14	-0.69038	-2.65918
9.15	-0.717005	-2.66558
9.16	-0.743687	-2.67073
9.17	-0.770415	-2.67457
9.18	-0.797174	-2.67705
9.19	-0.823951	-2.67812
9.2	-0.850732	-2.67775
9.21	-0.877501	-2.67589
9.22	-0.904245	-2.6725
9.23	-0.930946	-2.66754
9.24	-0.95759	-2.66098
9.25	-0.98416	-2.6528
9.26	-1.01064	-2.64296
9.27	-1.03701	-2.63145
9.28	-1.06326	-2.61825
9.29	-1.08937	-2.60335
9.3	-1.11533	-2.58674
9.31	-1.1411	-2.56842
